,lok-sabha,session,api-data,api-url,dateOfAttendance
410,16,3,"{'dateOfAttendance': '2014-12-19', 'presentCount': 370, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/19
411,16,3,"{'dateOfAttendance': '2014-12-22', 'presentCount': 399, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/22
412,16,3,"{'dateOfAttendance': '2014-12-23', 'presentCount': 387, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/23
413,16,4,"{'dateOfAttendance': '2015-02-23', 'presentCount': 380, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/23
414,16,4,"{'dateOfAttendance': '2015-02-24', 'presentCount': 406, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/24
415,16,4,"{'dateOfAttendance': '2015-02-25', 'presentCount': 416, 'absentCount': 60}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/25
416,16,4,"{'dateOfAttendance': '2015-02-26', 'presentCount': 425, 'absentCount': 51}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/26
417,16,4,"{'dateOfAttendance': '2015-02-27', 'presentCount': 406, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/27
418,16,4,"{'dateOfAttendance': '2015-02-28', 'presentCount': 394, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/28
419,16,4,"{'dateOfAttendance': '2015-03-02', 'presentCount': 383, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/02
420,16,4,"{'dateOfAttendance': '2015-03-03', 'presentCount': 414, 'absentCount': 62}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/03
421,16,4,"{'dateOfAttendance': '2015-03-04', 'presentCount': 406, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/04
422,16,4,"{'dateOfAttendance': '2015-03-09', 'presentCount': 404, 'absentCount': 72}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/09
423,16,4,"{'dateOfAttendance': '2015-03-10', 'presentCount': 421, 'absentCount': 55}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/10
424,16,4,"{'dateOfAttendance': '2015-03-11', 'presentCount': 413, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/11
425,16,4,"{'dateOfAttendance': '2015-03-12', 'presentCount': 405, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/12
426,16,4,"{'dateOfAttendance': '2015-03-13', 'presentCount': 385, 'absentCount': 91}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/13
427,16,4,"{'dateOfAttendance': '2015-03-16', 'presentCount': 390, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/16
428,16,4,"{'dateOfAttendance': '2015-03-17', 'presentCount': 418, 'absentCount': 58}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/17
429,16,4,"{'dateOfAttendance': '2015-03-18', 'presentCount': 437, 'absentCount': 39}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/18
430,16,4,"{'dateOfAttendance': '2015-03-19', 'presentCount': 409, 'absentCount': 67}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/19
431,16,4,"{'dateOfAttendance': '2015-03-20', 'presentCount': 380, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/20
432,16,4,"{'dateOfAttendance': '2015-04-20', 'presentCount': 363, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/20
433,16,4,"{'dateOfAttendance': '2015-04-21', 'presentCount': 373, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/21
434,16,4,"{'dateOfAttendance': '2015-04-22', 'presentCount': 369, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/22
435,16,4,"{'dateOfAttendance': '2015-04-23', 'presentCount': 359, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/23
436,16,4,"{'dateOfAttendance': '2015-04-24', 'presentCount': 332, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/24
437,16,4,"{'dateOfAttendance': '2015-04-27', 'presentCount': 364, 'absentCount': 112}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/27
438,16,4,"{'dateOfAttendance': '2015-04-28', 'presentCount': 390, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/28
439,16,4,"{'dateOfAttendance': '2015-04-29', 'presentCount': 389, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/29
440,16,4,"{'dateOfAttendance': '2015-04-30', 'presentCount': 363, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/04/30
441,16,4,"{'dateOfAttendance': '2015-05-05', 'presentCount': 412, 'absentCount': 64}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/05/05
442,16,4,"{'dateOfAttendance': '2015-05-06', 'presentCount': 422, 'absentCount': 54}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/05/06
443,16,4,"{'dateOfAttendance': '2015-05-07', 'presentCount': 419, 'absentCount': 57}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/05/07
444,16,4,"{'dateOfAttendance': '2015-05-08', 'presentCount': 401, 'absentCount': 75}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/05/08
445,16,5,"{'dateOfAttendance': '2015-07-21', 'presentCount': 361, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/21
446,16,5,"{'dateOfAttendance': '2015-07-22', 'presentCount': 410, 'absentCount': 64}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/22
447,16,5,"{'dateOfAttendance': '2015-07-23', 'presentCount': 410, 'absentCount': 64}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/23
448,16,5,"{'dateOfAttendance': '2015-07-24', 'presentCount': 386, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/24
449,16,5,"{'dateOfAttendance': '2015-07-27', 'presentCount': 379, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/27
450,16,5,"{'dateOfAttendance': '2015-07-28', 'presentCount': 399, 'absentCount': 75}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/28
451,16,5,"{'dateOfAttendance': '2015-07-30', 'presentCount': 381, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/30
452,16,5,"{'dateOfAttendance': '2015-07-31', 'presentCount': 360, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/07/31
453,16,5,"{'dateOfAttendance': '2015-08-03', 'presentCount': 382, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/03
454,16,5,"{'dateOfAttendance': '2015-08-04', 'presentCount': 326, 'absentCount': 148}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/04
455,16,5,"{'dateOfAttendance': '2015-08-05', 'presentCount': 315, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/05
456,16,5,"{'dateOfAttendance': '2015-08-06', 'presentCount': 311, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/06
457,16,5,"{'dateOfAttendance': '2015-08-07', 'presentCount': 296, 'absentCount': 179}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/07
458,16,5,"{'dateOfAttendance': '2015-08-10', 'presentCount': 395, 'absentCount': 81}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/10
459,16,5,"{'dateOfAttendance': '2015-08-11', 'presentCount': 418, 'absentCount': 58}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/11
460,16,5,"{'dateOfAttendance': '2015-08-12', 'presentCount': 413, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/12
461,16,5,"{'dateOfAttendance': '2015-08-13', 'presentCount': 402, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=5&locale=en,2015/08/13
462,16,6,"{'dateOfAttendance': '2015-11-26', 'presentCount': 336, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/11/26
463,16,6,"{'dateOfAttendance': '2015-11-27', 'presentCount': 336, 'absentCount': 142}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/11/27
464,16,6,"{'dateOfAttendance': '2015-11-30', 'presentCount': 375, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/11/30
465,16,6,"{'dateOfAttendance': '2015-12-01', 'presentCount': 396, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/01
466,16,6,"{'dateOfAttendance': '2015-12-02', 'presentCount': 402, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/02
467,16,6,"{'dateOfAttendance': '2015-12-03', 'presentCount': 396, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/03
468,16,6,"{'dateOfAttendance': '2015-12-04', 'presentCount': 351, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/04
469,16,6,"{'dateOfAttendance': '2015-12-07', 'presentCount': 351, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/07
470,16,6,"{'dateOfAttendance': '2015-12-08', 'presentCount': 379, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/08
471,16,6,"{'dateOfAttendance': '2015-12-09', 'presentCount': 396, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/09
472,16,6,"{'dateOfAttendance': '2015-12-10', 'presentCount': 399, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/10
473,16,6,"{'dateOfAttendance': '2015-12-11', 'presentCount': 365, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/11
474,16,6,"{'dateOfAttendance': '2015-12-14', 'presentCount': 338, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/14
475,16,6,"{'dateOfAttendance': '2015-12-15', 'presentCount': 385, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/15
476,16,6,"{'dateOfAttendance': '2015-12-16', 'presentCount': 396, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/16
477,16,6,"{'dateOfAttendance': '2015-12-17', 'presentCount': 397, 'absentCount': 81}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/17
478,16,6,"{'dateOfAttendance': '2015-12-18', 'presentCount': 365, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/18
479,16,6,"{'dateOfAttendance': '2015-12-21', 'presentCount': 363, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/21
480,16,6,"{'dateOfAttendance': '2015-12-22', 'presentCount': 364, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/22
481,16,6,"{'dateOfAttendance': '2015-12-23', 'presentCount': 347, 'absentCount': 131}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=6&locale=en,2015/12/23
482,16,7,"{'dateOfAttendance': '2016-02-23', 'presentCount': 361, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/02/23
483,16,7,"{'dateOfAttendance': '2016-02-24', 'presentCount': 379, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/02/24
484,16,7,"{'dateOfAttendance': '2016-02-25', 'presentCount': 404, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/02/25
485,16,7,"{'dateOfAttendance': '2016-02-26', 'presentCount': 352, 'absentCount': 126}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/02/26
486,16,7,"{'dateOfAttendance': '2016-02-29', 'presentCount': 413, 'absentCount': 65}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/02/29
487,16,7,"{'dateOfAttendance': '2016-03-01', 'presentCount': 404, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/01
488,16,7,"{'dateOfAttendance': '2016-03-02', 'presentCount': 389, 'absentCount': 89}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/02
489,16,7,"{'dateOfAttendance': '2016-03-03', 'presentCount': 361, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/03
490,16,7,"{'dateOfAttendance': '2016-03-04', 'presentCount': 327, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/04
491,16,7,"{'dateOfAttendance': '2016-03-08', 'presentCount': 361, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/08
492,16,7,"{'dateOfAttendance': '2016-03-09', 'presentCount': 389, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/09
493,16,7,"{'dateOfAttendance': '2016-03-10', 'presentCount': 388, 'absentCount': 89}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/10
494,16,7,"{'dateOfAttendance': '2016-03-11', 'presentCount': 344, 'absentCount': 133}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/11
495,16,7,"{'dateOfAttendance': '2016-03-14', 'presentCount': 386, 'absentCount': 91}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/14
496,16,7,"{'dateOfAttendance': '2016-03-15', 'presentCount': 393, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/15
497,16,7,"{'dateOfAttendance': '2016-03-16', 'presentCount': 378, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=7&locale=en,2016/03/16
498,16,8,"{'dateOfAttendance': '2016-04-25', 'presentCount': 308, 'absentCount': 169}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/04/25
499,16,8,"{'dateOfAttendance': '2016-04-26', 'presentCount': 379, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/04/26
500,16,8,"{'dateOfAttendance': '2016-04-27', 'presentCount': 325, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/04/27
501,16,8,"{'dateOfAttendance': '2016-04-28', 'presentCount': 312, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/04/28
502,16,8,"{'dateOfAttendance': '2016-04-29', 'presentCount': 285, 'absentCount': 192}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/04/29
503,16,8,"{'dateOfAttendance': '2016-05-02', 'presentCount': 323, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/05/02
504,16,8,"{'dateOfAttendance': '2016-05-03', 'presentCount': 352, 'absentCount': 125}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/05/03
505,16,8,"{'dateOfAttendance': '2016-05-04', 'presentCount': 341, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/05/04
506,16,8,"{'dateOfAttendance': '2016-05-05', 'presentCount': 349, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=8&locale=en,2016/05/05
